Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2018,6,MI,99999,Adjustment 2018,Final,,0.968,0.366,0.241,0.000,1.574,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.968,0.366,0.241,0.000,1.574,.,.,.,.,.,.,.,.,.,.
2018,6,MN,689,Connexus Energy,Final,AC,0.647,0.805,.,.,1.452,80,5,.,.,85,.,.,.,.,0.000,.,.,.,.,0,0.238,0.008,.,.,0.246,125,4,.,.,129,.,.,.,.,0.000,0.059,0.010,.,.,0.069,5,1,.,.,6,.,.,.,.,0.000,.,.,0.160,.,0.160,.,.,1,.,1,.,.,.,.,0.000,0.944,0.823,0.160,0.000,1.927,210,10,1,0,221,0.000,0.000,0.000,0.000,0.000
2018,6,MN,5574,East Central Energy,Final,AC,0.605,0.092,0.000,0.000,0.697,64,9,0,0,73,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,31.829,2.760,0.000,0.000,34.589,0.145,0.084,0.000,0.000,0.229,8,4,0,0,12,1.497,0.761,.,.,2.258,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.750,0.176,NM,0.000,0.926,72,13,0,0,85,33.326,3.521,0.000,0.000,36.847
2018,6,MN,10596,City of Lake Crystal - (MN),Final,AC,0.013,.,.,.,0.013,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,NM,NM,0.000,0.013,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,6,MN,12647,"ALLETE, Inc.",Final,AC,1.065,2.150,0.002,.,3.217,163,61,1,.,225,.,.,.,.,0.000,.,.,.,.,0,0.387,0.520,.,.,0.907,77,2,.,.,79,74.680,42.819,.,.,117.499,0.082,0.093,.,.,0.175,8,7,.,.,15,0.148,0.868,.,.,1.016,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.534,2.763,0.002,0.000,4.299,248,70,1,0,319,74.828,43.687,0.000,0.000,118.515
2018,6,MN,13781,Northern States Power Co - Minnesota,Final,DC,15.747,15.086,7.466,0.000,38.299,"2,180",571,154,0,"2,905",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.747,15.086,7.466,0.000,38.299,"2,180",571,154,0,"2,905",0.000,0.000,0.000,0.000,0.000
2018,6,MN,14232,Otter Tail Power Co,Final,AC,0.134,0.259,0.000,0.000,0.393,18,20,0,0,38,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,11.812,15.836,0.000,0.000,27.648,0.083,0.253,0.000,0.000,0.336,4,10,0,0,14,0.019,1.501,0.000,0.000,1.520,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.217,0.512,NM,0.000,0.729,22,30,0,0,52,11.831,17.337,0.000,0.000,29.168
2018,6,MN,16181,Rochester Public Utilities,Final,AC,0.537,0.126,0.000,0.000,0.663,78,6,0,0,84,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.288,0.000,0.000,0.000,0.288,209,0,0,0,209,93.943,9.227,0.000,0.000,103.170,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.005,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.828,0.126,NM,0.000,0.954,288,6,0,0,294,93.948,9.227,0.000,0.000,103.175
2018,6,MN,17267,Sioux Valley SW Elec Coop,Final,DC,0.010,0.028,0.000,0.000,0.038,1,2,0,0,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.460,0.870,0.000,0.000,1.330,0.078,0.035,0.000,0.000,0.113,4,1,0,0,5,1.680,0.000,0.000,0.000,1.680,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.088,0.063,NM,0.000,0.151,5,3,0,0,8,2.140,0.870,0.000,0.000,3.010
2018,6,MN,20996,Wright-Hennepin Coop Elec Assn,Final,AC,0.269,0.079,0.000,0.000,0.348,22,2,0,0,24,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.080,0.000,0.000,0.000,0.080,41,0,0,0,41,21.698,5.462,0.000,0.000,27.160,0.100,0.000,0.000,0.000,0.100,6,0,0,0,6,0.171,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.449,0.079,NM,0.000,0.528,69,2,0,0,71,21.869,5.462,0.000,0.000,27.331
2018,6,MN,25177,Dakota Electric Association,Final,AC,1.044,0.356,.,.,1.400,111,12,.,.,123,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.154,0.451,NM,0.000,1.605,117,16,0,0,133,0.000,0.000,0.000,0.000,0.000
2018,6,MN,99999,Adjustment 2018,Final,,6.984,1.808,-1.002,0.000,7.790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.984,1.808,-1.002,0.000,7.790,.,.,.,.,.,.,.,.,.,.
2018,6,MO,4675,Cuivre River Electric Coop Inc,Final,AC,0.255,.,.,.,0.255,26,.,.,.,26,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,25.097,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.255,NM,NM,0.000,0.255,26,0,0,0,26,25.097,0.000,0.000,0.000,25.097
2018,6,MO,5860,Empire District Electric Co,Final,DC,13.124,6.898,0.156,.,20.178,"1,255",239,5,.,"1,499",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,227.398,112.076,0.000,.,339.474,0.030,0.008,0.001,.,0.039,6,2,1,.,9,0.053,0.000,0.000,.,0.053,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.154,6.906,0.157,0.000,20.217,"1,261",241,6,0,"1,508",227.451,112.076,0.000,0.000,339.527
2018,6,MO,9231,City of Independence - (MO),Final,AC,0.300,0.243,0.000,0.000,0.543,44,10,0,0,54,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,17.116,6.727,0.000,0.000,23.843,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.300,0.245,NM,0.000,0.545,44,11,0,0,55,17.116,6.727,0.000,0.000,23.843
2018,6,MO,10000,Kansas City Power & Light Co,Final,AC,8.865,16.486,.,.,25.351,892,738,.,.,"1,630",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,585.979,446.322,.,.,"1,032.301",0.011,0.050,.,.,0.061,4,1,.,.,5,0.002,0.000,.,.,0.002,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.876,16.536,NM,0.000,25.412,896,739,0,0,"1,635",585.981,446.322,0.000,0.000,"1,032.303"
2018,6,MO,12698,KCP&L Greater Missouri Operations Co.,Final,AC,18.780,15.339,0.557,.,34.676,"1,195",640,18,.,"1,853",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"1,548.992",611.213,3.186,.,"2,163.391",0.026,0.009,.,.,0.035,11,3,.,.,14,1.668,0.064,.,.,1.732,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,18.806,15.348,0.557,0.000,34.711,"1,206",643,18,0,"1,867","1,550.660",611.277,3.186,0.000,"2,165.123"
2018,6,MO,17833,City Utilities of Springfield - (MO),Final,AC,0.985,0.982,.,.,1.967,139,25,.,.,164,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,7.878,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.985,0.982,NM,0.000,1.967,139,25,0,0,164,7.878,0.000,0.000,0.000,7.878
2018,6,MO,19436,Union Electric Co - (MO),Final,DC,23.662,30.830,1.880,.,56.372,"2,573","1,437",82,.,"4,092",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.048,0.018,.,.,0.066,18,7,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,23.710,30.848,1.880,0.000,56.438,"2,591","1,444",82,0,"4,117",0.000,0.000,0.000,0.000,0.000
2018,6,MO,99999,Adjustment 2018,Final,,6.014,-4.970,-0.355,.,0.689,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.014,-4.970,-0.355,.,0.689,.,.,.,.,.,.,.,.,.,.
2018,6,MS,3841,Coast Electric Power Assn,Final,AC,0.058,0.009,.,.,0.067,90,1,.,.,91,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,39.950,0.920,.,.,40.870,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.009,NM,0.000,0.067,90,1,0,0,91,39.950,0.920,0.000,0.000,40.870
2018,6,MS,12685,Entergy Mississippi LLC,Final,DC,0.314,0.170,.,.,0.484,56,23,.,.,79,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.319,0.170,NM,0.000,0.489,57,23,0,0,80,0.000,0.000,0.000,0.000,0.000
2018,6,MS,12686,Mississippi Power Co,Final,DC,0.605,0.559,.,.,1.164,79,11,.,.,90,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.605,0.559,NM,0.000,1.164,79,11,0,0,90,0.000,0.000,0.000,0.000,0.000
2018,6,MS,17647,Southern Pine Elec Power Assn,Final,AC,0.129,0.315,.,.,0.444,18,4,.,.,22,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,5.533,25.536,.,.,31.069,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.065,.,.,0.065,.,1,.,.,1,.,.,0.000,.,0.000,0.129,0.380,NM,0.000,0.509,18,5,0,0,23,5.533,25.536,0.000,0.000,31.069
2018,6,MS,99999,Adjustment 2018,Final,,0.378,0.535,.,.,0.913,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.378,0.535,.,.,0.913,.,.,.,.,.,.,.,.,.,.
2018,6,MT,6395,Flathead Electric Coop Inc,Final,AC,0.258,0.123,.,.,0.381,40,14,.,.,54,.,.,.,.,0.000,.,.,.,.,0,0.100,.,.,.,0.100,263,.,.,.,263,.,.,.,.,0.000,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.363,0.123,NM,0.000,0.486,307,14,0,0,321,0.000,0.000,0.000,0.000,0.000
2018,6,MT,12692,"Missoula Electric Coop, Inc",Final,AC,0.210,0.015,0.000,0.000,0.225,38,2,0,0,40,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.066,0.036,0.000,0.000,0.102,74,7,0,0,81,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,.,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.278,0.051,NM,0.000,0.329,113,9,0,0,122,0.000,0.000,0.000,0.000,0.000
2018,6,MT,12825,NorthWestern Energy LLC - (MT),Final,DC,8.076,3.689,0.000,0.000,11.765,"1,746",395,0,0,"2,141",0.000,0.039,0.000,0.000,0.039,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.406,0.474,0.000,0.000,0.880,80,35,0,0,115,0.000,0.000,0.000,0.000,0.000,0.018,0.070,0.000,0.000,0.088,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000,8.500,4.233,NM,0.000,12.733,"1,829",432,0,0,"2,261",0.000,0.000,0.000,0.000,0.000
2018,6,MT,19603,USBIA-Mission Valley Power,Final,AC,0.103,.,.,.,0.103,23,.,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.103,NM,NM,0.000,0.103,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000
2018,6,MT,20997,Yellowstone Valley Elec Co-op,Final,AC,0.321,.,.,.,0.321,32,.,.,.,32,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,.,.,.,0.000,0.028,.,.,.,0.028,4,.,.,.,4,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.349,NM,NM,0.000,0.349,36,0,0,0,36,0.000,0.000,0.000,0.000,0.000
2018,6,MT,99999,Adjustment 2018,Final,,-0.332,-0.519,0.000,0.000,-0.852,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.332,-0.519,NM,0.000,-0.852,.,.,.,.,.,.,.,.,.,.
2018,6,NC,3046,Duke Energy Progress - (NC),Final,AC,15.681,12.461,.,.,28.142,"3,054",221,.,.,"3,275",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.010,.,.,0.012,1,1,.,.,2,.,.,.,.,0.000,.,6.139,.,.,6.139,.,12,.,.,12,.,.,.,.,0.000,15.683,18.610,NM,0.000,34.293,"3,055",234,0,0,"3,289",0.000,0.000,0.000,0.000,0.000
2018,6,NC,5416,"Duke Energy Carolinas, LLC",Final,AC,17.202,13.379,2.676,.,33.257,"3,428",260,16,.,"3,704",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,818.449,222.866,133.994,.,"1,175.309",0.003,0.039,.,.,0.042,3,4,.,.,7,.,.,.,.,0.000,.,1.156,.,.,1.156,.,3,.,.,3,.,.,.,.,0.000,17.205,14.574,2.676,0.000,34.455,"3,431",267,16,0,"3,714",818.449,222.866,133.994,0.000,"1,175.309"
2018,6,NC,9837,Jones-Onslow Elec Member Corp,Final,AC,0.361,.,.,.,0.361,54,.,.,.,54,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,14.994,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.361,NM,NM,0.000,0.361,54,0,0,0,54,14.994,0.000,0.000,0.000,14.994
2018,6,NC,16496,Rutherford Elec Member Corp,Final,AC,0.720,0.032,0.000,0.000,0.752,129,1,0,0,130,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,34.421,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.720,0.032,NM,0.000,0.752,129,1,0,0,130,34.421,0.000,0.000,0.000,34.421
2018,6,NC,19876,Virginia Electric & Power Co,Final,AC,0.456,0.450,0.000,0.000,0.906,87,7,0,0,94,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.046,0.000,0.000,0.076,5,7,0,0,12,.,0.000,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.486,0.496,NM,0.000,0.982,92,14,0,0,106,0.000,0.000,0.000,0.000,0.000
2018,6,NC,24889,Brunswick Electric Member Corp,Final,AC,0.896,.,.,.,0.896,112,.,.,.,112,.,.,.,.,0.000,.,.,.,.,0,0.010,.,.,.,0.010,15,.,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.906,NM,NM,0.000,0.906,127,0,0,0,127,0.000,0.000,0.000,0.000,0.000
2018,6,NC,99999,Adjustment 2018,Final,,7.840,0.132,.,.,7.972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.840,0.132,.,.,7.972,.,.,.,.,.,.,.,.,.,.
2018,6,ND,12301,Nodak Electric Coop Inc,Final,AC,0.016,0.000,0.000,0.000,0.016,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.519,0.000,0.000,0.000,1.519,0.166,0.000,0.060,0.000,0.226,7,0,2,0,9,3.301,0.000,3.240,0.000,6.541,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.182,NM,0.060,0.000,0.242,11,0,2,0,13,4.820,0.000,3.240,0.000,8.060
2018,6,ND,14232,Otter Tail Power Co,Final,AC,0.000,0.027,0.000,0.000,0.027,0,2,0,0,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,2.970,0.000,0.000,2.970,0.002,0.083,0.000,0.000,0.085,1,5,0,0,6,0.031,3.653,0.000,0.000,3.684,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.110,NM,0.000,0.112,1,7,0,0,8,0.031,6.623,0.000,0.000,6.654
2018,6,ND,19790,Verendrye Electric Coop Inc,Final,AC,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.088,.,.,.,1.088,0.034,.,.,.,0.034,5,.,.,.,5,0.060,.,.,.,0.060,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.044,NM,NM,0.000,0.044,8,0,0,0,8,1.148,0.000,0.000,0.000,1.148
2018,6,ND,24949,Cass County Elec Coop Inc,Final,DC,0.208,.,.,.,0.208,21,.,.,.,21,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,19.680,.,.,.,19.680,0.204,.,.,.,0.204,18,.,.,.,18,5.403,.,.,.,5.403,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.412,NM,NM,0.000,0.412,39,0,0,0,39,25.083,0.000,0.000,0.000,25.083
2018,6,ND,99999,Adjustment 2018,Final,,-0.036,.,.,.,-0.036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.036,.,.,.,-0.036,.,.,.,.,.,.,.,.,.,.
2018,6,NE,4373,Cornhusker Public Power Dist,Final,AC,0.567,.,.,.,0.567,26,.,.,.,26,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,.,.,.,0.025,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.592,NM,NM,0.000,0.592,27,0,0,0,27,0.000,0.000,0.000,0.000,0.000
2018,6,NE,4911,Dawson Power District,Final,AC,0.159,0.014,0.000,0.000,0.173,15,1,0,0,16,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.159,0.016,NM,0.000,0.175,15,2,0,0,17,0.000,0.000,0.000,0.000,0.000
2018,6,NE,6779,City of Fremont - (NE),Final,AC,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,6,NE,11018,Lincoln Electric System,Final,AC,0.479,0.165,0.005,0.000,0.649,74,12,1,0,87,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.479,0.167,0.005,0.000,0.651,74,13,1,0,88,0.000,0.000,0.000,0.000,0.000
2018,6,NE,11251,Loup River Public Power Dist,Final,AC,.,.,0.270,.,0.270,.,.,14,.,14,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,27.700,.,27.700,.,.,0.025,.,0.025,.,.,1,.,1,.,.,0.120,.,0.120,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,NM,0.295,0.000,0.295,0,0,15,0,15,0.000,0.000,27.820,0.000,27.820
2018,6,NE,12539,Midwest Electric Member Corp,Final,AC,0.054,.,.,.,0.054,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.059,.,.,.,0.059,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.113,NM,NM,0.000,0.113,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000
2018,6,NE,13337,Nebraska Public Power District,Final,AC,0.392,0.282,.,.,0.674,64,23,.,.,87,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,13.850,2.758,.,.,16.608,0.025,0.049,.,.,0.074,4,15,.,.,19,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.417,0.331,NM,0.000,0.748,68,38,0,0,106,13.850,2.758,0.000,0.000,16.608
2018,6,NE,13664,Norris Public Power District,Final,DC,0.385,0.031,.,.,0.416,42,3,.,.,45,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,26.050,0.759,.,.,26.809,0.129,0.058,.,.,0.187,16,6,.,.,22,3.158,0.524,.,.,3.682,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.514,0.089,NM,0.000,0.603,58,9,0,0,67,29.208,1.283,0.000,0.000,30.491
2018,6,NE,14127,Omaha Public Power District,Final,AC,0.218,0.033,.,.,0.251,68,11,.,.,79,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,7.132,2.688,.,.,9.820,0.035,0.002,.,.,0.037,7,2,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.253,0.035,NM,0.000,0.288,75,13,0,0,88,7.132,2.688,0.000,0.000,9.820
2018,6,NE,17642,Southern Public Power District,Final,AC,0.199,0.028,0.000,0.000,0.227,17,2,0,0,19,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.027,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.226,0.028,NM,0.000,0.254,22,2,0,0,24,0.000,0.000,0.000,0.000,0.000
2018,6,NE,40606,City of Grand Island - (NE),Final,AC,0.037,0.022,.,.,0.059,4,1,.,.,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.037,0.022,NM,0.000,0.059,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,6,NE,99999,Adjustment 2018,Final,,0.971,0.286,0.063,.,1.319,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.971,0.286,0.063,.,1.319,.,.,.,.,.,.,.,.,.,.
2018,6,NH,13441,New Hampshire Elec Coop Inc,Final,AC,5.376,1.247,0.542,0.000,7.165,817,56,4,0,877,.,.,.,.,0.000,.,.,.,.,0,0.000,0.399,0.000,0.000,0.399,0,15,0,0,15,.,.,.,.,0.000,0.091,0.002,0.000,0.000,0.093,30,1,0,0,31,.,.,.,.,0.000,0.012,0.004,0.000,0.000,0.016,1,1,0,0,2,.,.,.,.,0.000,5.479,1.652,0.542,0.000,7.673,848,73,4,0,925,0.000,0.000,0.000,0.000,0.000
