Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Charateristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2013,6,DE,5335,City of Dover - (DE),Final,0.047,0.062,.,.,0.109,10,7,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.047,0.062,0.000,0.000,0.109,10,7,0,0,17,0.000,0.000,0.000,0.000,0.000
2013,6,DE,13519,City of Newark - (DE),Final,4.600,0.000,0.732,0.000,5.332,44,0,6,0,50,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.600,0.000,0.732,0.000,5.332,44,0,6,0,50,0.000,0.000,0.000,0.000,0.000
2013,6,FL,6452,Florida Power & Light Co,Final,9.509,12.109,.,.,21.618,"1,892",508,.,.,"2,400",0.980,0.000,.,.,0.980,0.013,0.016,.,.,0.029,5,5,.,.,10,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.522,12.125,0.000,0.000,21.647,"1,897",513,0,0,"2,410",0.980,0.000,0.000,0.000,0.980
2013,6,FL,6455,"Duke Energy Florida, Inc",Final,5.392,6.233,0.136,.,11.761,"1,094",166,3,.,"1,263",445.811,169.899,3.860,.,619.570,0.003,0.002,.,.,0.005,2,1,.,.,3,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.395,6.235,0.136,0.000,11.766,"1,096",167,3,0,"1,266",445.811,169.899,3.860,0.000,619.570
2013,6,FL,6457,Florida Public Utilities Co,Final,0.172,0.000,0.000,0.000,0.172,43,0,0,0,43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.172,0.000,0.000,0.000,0.172,43,0,0,0,43,0.000,0.000,0.000,0.000,0.000
2013,6,FL,7801,Gulf Power Co,Final,0.934,0.171,.,.,1.105,195,86,.,.,281,54.751,7.273,.,.,62.024,0.005,0.036,.,.,0.041,2,15,.,.,17,0.000,0.729,.,.,0.729,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.939,0.207,0.000,0.000,1.146,197,101,0,0,298,54.751,8.002,0.000,0.000,62.753
2013,6,FL,9617,JEA,Final,0.501,0.249,0.000,0.000,0.750,104,23,0,0,127,20.877,9.307,0.000,0.000,30.184,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.501,0.249,0.000,0.000,0.750,104,23,0,0,127,20.877,9.307,0.000,0.000,30.184
2013,6,FL,18454,Tampa Electric Co,Final,1.949,2.700,.,.,4.649,305,80,.,.,385,95.816,27.630,.,.,123.446,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.949,2.700,0.000,0.000,4.649,305,80,0,0,385,95.816,27.630,0.000,0.000,123.446
2013,6,GA,3408,City of Chattanooga - (TN),Final,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000
2013,6,GA,3916,Cobb Electric Membership Corp,Final,0.040,0.070,.,.,0.110,21,5,.,.,26,0.000,0.070,.,.,0.070,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.070,0.000,0.000,0.110,21,5,0,0,26,0.000,0.070,0.000,0.000,0.070
2013,6,GA,7140,Georgia Power Co,Final,1.311,3.954,0.753,.,6.018,227,124,11,.,362,109.500,471.500,8.100,.,589.100,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.311,3.954,0.753,0.000,6.018,227,124,11,0,362,109.500,471.500,8.100,0.000,589.100
2013,6,HI,8287,Hawaii Electric Light Co Inc,Final,17.522,8.495,.,.,26.017,"3,915",290,.,.,"4,205",.,.,.,.,0.000,0.054,0.167,.,.,0.221,17,3,.,.,20,.,.,.,.,0.000,.,0.049,.,.,0.049,.,1,.,.,1,.,.,.,.,0.000,17.576,8.711,0.000,0.000,26.287,"3,932",294,0,0,"4,226",0.000,0.000,0.000,0.000,0.000
2013,6,HI,10071,Kauai Island Utility Cooperative,Final,4.384,2.670,.,.,7.054,"1,280",107,.,.,"1,387",505.014,181.139,.,.,686.153,0.007,0.001,.,.,0.008,5,1,.,.,6,0.969,0.000,.,.,0.969,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.391,2.671,0.000,0.000,7.062,"1,285",108,0,0,"1,393",505.983,181.139,0.000,0.000,687.122
2013,6,HI,11843,Maui Electric Co Ltd,Final,20.226,9.484,.,.,29.710,"4,179",334,.,.,"4,513",.,.,.,.,0.000,0.005,0.007,.,.,0.012,4,2,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,20.231,9.491,0.000,0.000,29.722,"4,183",336,0,0,"4,519",0.000,0.000,0.000,0.000,0.000
2013,6,HI,19547,Hawaiian Electric Co Inc,Final,90.942,19.412,.,.,110.354,"21,187",535,.,.,"21,722",.,.,.,.,0.000,0.001,0.024,.,.,0.025,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,90.943,19.436,0.000,0.000,110.379,"21,188",538,0,0,"21,726",0.000,0.000,0.000,0.000,0.000
2013,6,IA,9417,Interstate Power and Light Co,Final,0.633,1.441,0.108,.,2.182,106,61,5,.,172,.,6.600,.,.,6.600,0.779,5.477,0.208,.,6.464,63,61,3,.,127,44.533,254.333,.,.,298.866,.,1.292,0.056,.,1.348,.,3,1,.,4,.,117.950,.,.,117.950,1.412,8.210,0.372,0.000,9.994,169,125,9,0,303,44.533,378.883,0.000,0.000,423.416
2013,6,IA,12341,MidAmerican Energy Co,Final,0.161,0.136,0.000,0.000,0.297,29,10,0,0,39,2.806,0.740,0.000,0.000,3.546,0.255,1.129,0.006,0.000,1.390,41,32,1,0,74,1.312,32.848,0.000,0.000,34.160,0.000,0.000,2.290,0.000,2.290,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.416,1.265,2.296,0.000,3.977,70,42,3,0,115,4.118,33.588,0.000,0.000,37.706
2013,6,ID,9187,City of Idaho Falls - (ID),Final,0.003,0.026,0.000,0.000,0.029,2,2,0,0,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,0.026,0.000,0.000,0.029,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000
2013,6,ID,9191,Idaho Power Co,Final,0.780,1.027,.,.,1.807,213,70,.,.,283,.,.,.,.,0.000,0.358,0.174,0.040,.,0.572,60,8,1,.,69,.,.,.,.,0.000,0.062,0.085,.,.,0.147,6,4,.,.,10,.,.,.,.,0.000,1.200,1.286,0.040,0.000,2.526,279,82,1,0,362,0.000,0.000,0.000,0.000,0.000
2013,6,ID,10454,Kootenai Electric Cooperative,Final,0.047,.,.,.,0.047,12,.,.,.,12,.,.,.,.,0.000,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.063,0.000,0.000,0.000,0.063,17,0,0,0,17,0.000,0.000,0.000,0.000,0.000
2013,6,ID,11273,Lower Valley Energy Inc,Final,0.015,.,.,.,0.015,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.015,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2013,6,ID,14354,PacifiCorp,Final,0.153,0.187,0.000,0.000,0.340,30,11,0,0,41,.,.,.,.,0.000,0.204,0.057,0.000,0.000,0.261,59,8,0,0,67,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.357,0.244,0.000,0.000,0.601,89,19,0,0,108,0.000,0.000,0.000,0.000,0.000
2013,6,ID,20169,Avista Corp,Final,0.117,0.155,0.000,0.000,0.272,22,8,0,0,30,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,.,0.000,0.000,0.000,0.000,0.139,0.222,0.000,0.000,0.361,28,10,0,0,38,0.000,0.000,0.000,0.000,0.000
2013,6,IL,4110,Commonwealth Edison Co,Final,1.009,0.801,.,.,1.810,224,57,.,.,281,.,.,.,.,0.000,0.209,1.231,.,.,1.440,49,9,.,.,58,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.218,2.032,0.000,0.000,3.250,273,66,0,0,339,0.000,0.000,0.000,0.000,0.000
2013,6,IL,12341,MidAmerican Energy Co,Final,0.012,0.259,0.000,0.000,0.271,5,1,0,0,6,0.006,0.000,0.000,0.000,0.006,0.022,0.600,0.000,0.000,0.622,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.034,2.059,0.000,0.000,2.093,7,3,0,0,10,0.006,0.000,0.000,0.000,0.006
2013,6,IL,13032,Mt Carmel Public Utility Co,Final,0.010,0.010,.,.,0.020,2,1,.,.,3,1.258,0.160,.,.,1.418,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.010,0.000,0.000,0.020,2,1,0,0,3,1.258,0.160,0.000,0.000,1.418
2013,6,IL,56697,Ameren Illinois Company,Final,1.105,0.537,.,.,1.642,214,72,.,.,286,.,.,.,.,0.000,0.416,0.098,.,.,0.514,76,18,.,.,94,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.521,0.635,0.000,0.000,2.156,290,90,0,0,380,0.000,0.000,0.000,0.000,0.000
2013,6,IN,9273,Indianapolis Power & Light Co,Final,0.094,0.017,.,.,0.111,24,6,.,.,30,3.073,0.740,.,.,3.813,.,0.050,.,.,0.050,.,1,.,.,1,.,0.160,.,.,0.160,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.067,0.000,0.000,0.161,24,7,0,0,31,3.073,0.900,0.000,0.000,3.973
2013,6,IN,9324,Indiana Michigan Power Co,Final,0.107,0.091,0.010,.,0.208,24,11,1,.,36,.,.,.,.,0.000,0.121,0.123,.,.,0.244,32,9,.,.,41,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.228,0.214,0.010,0.000,0.452,56,20,1,0,77,0.000,0.000,0.000,0.000,0.000
2013,6,IN,13756,Northern Indiana Pub Serv Co,Final,0.150,0.229,.,.,0.379,35,6,.,.,41,8.739,238.007,.,.,246.746,0.068,1.817,.,.,1.885,19,5,.,.,24,78.508,72.430,.,.,150.938,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.218,2.046,0.000,0.000,2.264,54,11,0,0,65,87.247,310.437,0.000,0.000,397.684
2013,6,IN,15470,Duke Energy Indiana Inc,Final,0.622,0.607,.,.,1.229,144,51,.,.,195,.,.,.,.,0.000,0.070,1.240,.,.,1.310,21,10,.,.,31,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.692,1.847,0.000,0.000,2.539,165,61,0,0,226,0.000,0.000,0.000,0.000,0.000
2013,6,IN,17633,Southern Indiana Gas & Elec Co,Final,0.225,0.111,0.000,0.000,0.336,34,9,0,0,43,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.004,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.227,0.113,0.000,0.000,0.340,35,10,0,0,45,0.000,0.000,0.000,0.000,0.000
2013,6,KS,9996,City of Kansas City - (KS),Final,0.005,0.003,.,.,0.008,2,1,.,.,3,0.103,.,.,.,0.103,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.003,0.000,0.000,0.009,3,1,0,0,4,0.103,0.000,0.000,0.000,0.103
2013,6,KS,10000,Kansas City Power & Light Co,Final,0.054,0.097,0.000,0.000,0.151,17,8,0,0,25,2.813,3.283,0.000,0.000,6.096,0.016,0.022,0.000,0.000,0.038,6,3,0,0,9,0.106,0.454,0.000,0.000,0.560,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.070,0.119,0.000,0.000,0.189,23,11,0,0,34,2.919,3.737,0.000,0.000,6.656
2013,6,KS,10005,Kansas Gas & Electric Co,Final,0.123,0.066,.,.,0.189,28,6,.,.,34,.,.,.,.,0.000,0.014,0.255,.,.,0.269,6,3,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.137,0.321,0.000,0.000,0.458,34,9,0,0,43,0.000,0.000,0.000,0.000,0.000
2013,6,KS,22500,Westar Energy Inc,Final,0.163,0.432,.,.,0.595,35,20,.,.,55,.,.,.,.,0.000,0.105,0.351,.,.,0.456,21,16,.,.,37,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.268,0.783,0.000,0.000,1.051,56,36,0,0,92,0.000,0.000,0.000,0.000,0.000
2013,6,KY,9964,Kenergy Corp,Final,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2013,6,KY,10171,Kentucky Utilities Co,Final,0.090,0.054,0.000,0.000,0.144,38,10,0,0,48,7.141,1.872,0.000,0.000,9.013,0.007,0.000,0.000,0.000,0.007,3,0,0,0,3,0.035,0.000,0.000,0.000,0.035,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.097,0.104,0.000,0.000,0.201,41,11,0,0,52,7.176,1.872,0.000,0.000,9.048
2013,6,KY,11249,Louisville Gas & Electric Co,Final,0.248,0.100,0.000,0.000,0.348,109,9,0,0,118,11.933,1.418,0.000,0.000,13.351,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.248,0.102,0.000,0.000,0.350,109,10,0,0,119,11.933,1.418,0.000,0.000,13.351
2013,6,KY,19446,Duke Energy Kentucky,Final,0.069,0.440,.,.,0.509,18,8,.,.,26,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.069,0.440,0.000,0.000,0.509,18,8,0,0,26,0.000,0.000,0.000,0.000,0.000
2013,6,KY,22053,Kentucky Power Co,Final,0.000,0.038,0.000,0.000,0.038,0,3,0,0,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.038,0.000,0.000,0.038,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000
2013,6,KY,49998,City of Berea Municipal Utility,Final,0.013,0.072,0.000,0.000,0.085,6,4,0,0,10,1.058,5.767,0.000,0.000,6.825,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.072,0.000,0.000,0.085,6,4,0,0,10,1.058,5.767,0.000,0.000,6.825
2013,6,LA,3265,Cleco Power LLC,Final,4.266,0.292,.,.,4.558,713,14,.,.,727,.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.276,0.292,0.000,0.000,4.568,716,14,0,0,730,0.000,0.000,0.000,0.000,0.000
2013,6,LA,11241,Entergy Louisiana LLC,Final,9.838,0.232,.,.,10.070,"1,874",21,.,.,"1,895",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.838,0.232,0.000,0.000,10.070,"1,874",21,0,0,"1,895",0.000,0.000,0.000,0.000,0.000
2013,6,LA,13478,Entergy New Orleans Inc,Final,11.241,0.711,.,.,11.952,"2,551",21,.,.,"2,572",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.241,0.711,0.000,0.000,11.952,"2,551",21,0,0,"2,572",0.000,0.000,0.000,0.000,0.000
2013,6,LA,17698,Southwestern Electric Power Co,Final,3.234,0.218,0.000,0.000,3.452,511,13,0,0,524,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.237,0.218,0.000,0.000,3.455,512,13,0,0,525,0.000,0.000,0.000,0.000,0.000
2013,6,LA,55936,Entergy Gulf States - LA LLC,Final,2.400,0.169,.,.,2.569,351,29,.,.,380,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.400,0.169,0.000,0.000,2.569,351,29,0,0,380,0.000,0.000,0.000,0.000,0.000
2013,6,MA,6374,Fitchburg Gas & Elec Light Co,Final,0.779,1.387,0.602,0.000,2.768,143,12,3,0,158,15.235,78.834,0.000,0.000,94.069,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,0.000,.,.,.,0.000,0.781,1.387,0.602,0.000,2.770,145,12,3,0,160,15.235,78.834,0.000,0.000,94.069
2013,6,MA,8774,City of Holyoke - (MA),Final,0.016,0.004,.,.,0.020,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.004,0.000,0.000,0.020,2,3,0,0,5,0.000,0.000,0.000,0.000,0.000
2013,6,MA,11804,Massachusetts Electric Co,Final,13.555,71.608,.,.,85.163,"2,614",615,.,.,"3,229",.,.,.,.,0.000,0.160,14.481,.,.,14.641,26,22,.,.,48,.,.,.,.,0.000,0.274,0.624,.,.,0.898,62,10,.,.,72,.,.,.,.,0.000,13.989,86.713,0.000,0.000,100.702,"2,702",647,0,0,"3,349",0.000,0.000,0.000,0.000,0.000
2013,6,MA,13206,Nantucket Electric Co,Final,0.025,0.010,.,.,0.035,8,1,.,.,9,.,.,.,.,0.000,0.001,0.350,.,.,0.351,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.360,0.000,0.000,0.386,9,3,0,0,12,0.000,0.000,0.000,0.000,0.000
2013,6,MA,15748,Town of Reading - (MA),Final,0.061,.,0.065,.,0.126,11,.,1,.,12,3.330,.,.,.,3.330,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.061,0.000,0.065,0.000,0.126,11,0,1,0,12,3.330,0.000,0.000,0.000,3.330
2013,6,MA,20455,Western Massachusetts Electric Company,Final,4.648,21.038,0.742,.,26.428,844,122,5,.,971,.,.,.,.,0.000,0.009,0.003,0.600,.,0.612,3,1,1,.,5,.,.,.,.,0.000,0.002,0.372,.,.,0.374,1,3,.,.,4,.,.,.,.,0.000,4.659,21.413,1.342,0.000,27.414,848,126,6,0,980,0.000,0.000,0.000,0.000,0.000
2013,6,MA,54913,NSTAR Electric Company,Final,21.247,52.243,18.171,.,91.661,"3,867",622,130,.,"4,619",461.767,"6,409.548",417.693,.,"7,289.008",0.212,19.221,3.856,.,23.289,34,31,3,.,68,0.037,"3,146.374",513.360,.,"3,659.771",0.270,3.541,4.641,.,8.452,93,17,20,.,130,3.155,726.337,0.000,.,729.492,21.729,75.005,26.668,0.000,123.402,"3,994",670,153,0,"4,817",464.959,"10,282.259",931.053,0.000,"11,678.271"
2013,6,MD,1167,Baltimore Gas & Electric Co,Final,12.993,22.401,.,.,35.394,"2,475",225,.,.,"2,700",.,.,.,.,0.000,0.054,0.010,.,.,0.064,18,3,.,.,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.047,22.411,0.000,0.000,35.458,"2,493",228,0,0,"2,721",0.000,0.000,0.000,0.000,0.000
2013,6,MD,5027,Delmarva Power,Final,2.433,9.284,1.000,0.000,12.717,306,51,1,0,358,0.000,0.000,0.000,0.000,0.000,0.050,0.074,0.000,0.000,0.124,14,5,0,0,19,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.483,9.358,1.000,0.000,12.841,320,56,1,0,377,0.000,0.000,0.000,0.000,0.000
2013,6,MD,15263,The Potomac Edison Company,Final,3.181,5.578,.,.,8.759,463,58,.,.,521,0.000,0.000,.,.,0.000,0.095,0.023,.,.,0.118,28,6,.,.,34,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.276,5.601,0.000,0.000,8.877,491,64,0,0,555,0.000,0.000,0.000,0.000,0.000
2013,6,MD,15270,Potomac Electric Power Co,Final,6.995,8.667,.,.,15.662,"1,285",72,.,.,"1,357",.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.995,8.669,0.000,0.000,15.664,"1,285",73,0,0,"1,358",0.000,0.000,0.000,0.000,0.000
2013,6,ME,1179,Emera Maine,Final,0.775,0.186,.,.,0.961,186,19,.,.,205,.,.,.,.,0.000,0.137,0.041,.,.,0.178,53,10,.,.,63,.,.,.,.,0.000,.,0.140,.,.,0.140,.,2,.,.,2,.,.,.,.,0.000,0.912,0.367,0.000,0.000,1.279,239,31,0,0,270,0.000,0.000,0.000,0.000,0.000
2013,6,ME,3266,Central Maine Power Co,Final,3.653,1.358,0.000,0.000,5.011,806,90,0,0,896,261.744,57.840,0.000,0.000,319.584,0.496,0.218,0.000,0.000,0.714,185,32,0,0,217,2.423,0.087,0.000,0.000,2.510,0.160,0.166,0.000,0.000,0.326,6,4,0,0,10,2.196,29.490,0.000,0.000,31.686,4.309,1.742,0.000,0.000,6.051,997,126,0,0,"1,123",266.363,87.417,0.000,0.000,353.780
2013,6,ME,11522,Maine Public Service Co,Final,0.044,0.065,0.026,0.000,0.135,11,5,1,0,17,.,.,.,.,0.000,0.212,0.134,0.600,0.000,0.946,43,8,1,0,52,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.256,0.199,0.626,0.000,1.081,54,13,2,0,69,0.000,0.000,0.000,0.000,0.000
2013,6,MI,392,Alpena Power Co,Final,.,0.010,.,.,0.010,.,1,.,.,1,.,.,.,.,0.000,0.036,.,.,.,0.036,20,.,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.036,0.010,0.000,0.000,0.046,20,1,0,0,21,0.000,0.000,0.000,0.000,0.000
2013,6,MI,3828,Cloverland Electric Co-op,Final,0.015,0.012,.,.,0.027,5,2,.,.,7,.,.,.,.,0.000,0.050,0.016,.,.,0.066,15,5,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.028,0.000,0.000,0.093,20,7,0,0,27,0.000,0.000,0.000,0.000,0.000
2013,6,MI,4254,Consumers Energy Co,Final,0.515,0.617,0.000,0.000,1.132,115,17,0,0,132,0.000,0.000,0.000,0.000,0.000,0.315,0.179,0.000,0.000,0.494,81,14,0,0,95,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.830,0.796,0.000,0.000,1.626,196,31,0,0,227,0.000,0.000,0.000,0.000,0.000
2013,6,MI,5109,DTE Electric Company,Final,4.147,3.404,0.164,.,7.715,653,183,9,.,845,.,.,.,.,0.000,0.156,0.412,0.007,.,0.575,32,29,1,.,62,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.303,3.816,0.171,0.000,8.290,685,212,10,0,907,0.000,0.000,0.000,0.000,0.000
2013,6,MI,9324,Indiana Michigan Power Co,Final,0.039,0.023,.,.,0.062,10,3,.,.,13,.,.,.,.,0.000,0.034,0.008,0.005,.,0.047,9,3,1,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,0.031,0.005,0.000,0.109,19,6,1,0,26,0.000,0.000,0.000,0.000,0.000
2013,6,MI,10704,City of Lansing - (MI),Final,0.004,0.008,0.000,0.000,0.012,3,2,0,0,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.008,0.000,0.000,0.012,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000
